Date,Time gap,Count,Average speed
2021-12-17,23,16,22
2021-12-17,24,17,20
2021-12-17,25,18,20
2021-12-17,26,22,20
2021-12-17,27,34,20
2021-12-17,28,44,20
2021-12-17,29,47,20
2021-12-17,30,88,20
2021-12-17,31,106,18
2021-12-17,32,87,18
2021-12-17,33,74,19
2021-12-17,34,55,19
2021-12-17,35,56,19
2021-12-17,36,55,19
2021-12-17,37,30,20
2021-12-17,38,34,19
2021-12-17,39,28,19
2021-12-17,40,47,19
2021-12-17,41,25,19
2021-12-17,42,37,19
2021-12-17,43,37,18
2021-12-17,44,35,18
2021-12-17,45,39,19
2021-12-17,46,48,18
2021-12-17,47,59,19
2021-12-17,48,53,17
2021-12-17,49,46,19
2021-12-17,50,39,18
2021-12-17,51,32,18
2021-12-17,52,54,19
2021-12-17,53,50,18
2021-12-17,54,42,19
2021-12-17,55,41,17
2021-12-17,56,46,18
2021-12-17,57,47,18
2021-12-17,58,60,18
2021-12-17,59,58,18
2021-12-17,60,76,18
2021-12-17,61,59,18
2021-12-17,62,73,19
2021-12-17,63,63,18
2021-12-17,64,80,18
2021-12-17,65,69,18
2021-12-17,66,61,18
2021-12-17,67,60,19
2021-12-17,68,57,18
2021-12-17,69,61,18
2021-12-17,70,58,18
2021-12-17,71,56,18
2021-12-17,72,54,19
2021-12-17,73,37,18
2021-12-17,74,53,18
2021-12-17,75,47,19
2021-12-17,76,42,19
2021-12-17,77,38,19
2021-12-17,78,43,19
2021-12-17,79,24,19
2021-12-17,80,24,18
2021-12-17,81,22,18
2021-12-17,82,27,19
2021-12-17,83,21,18
2021-12-17,84,29,16
2021-12-17,85,22,18
2021-12-17,86,19,18
2021-12-17,87,28,18
2021-12-17,88,29,18
2021-12-17,89,29,17
2021-12-17,90,28,19
2021-12-17,91,20,17
2021-12-17,92,30,15
2021-12-17,93,14,18
2021-12-17,94,11,19
2021-12-17,95,10,16
2021-12-17,96,6,17
2021-12-18,1,12,18
2021-12-18,2,8,18
2021-12-18,3,11,19
2021-12-18,4,6,19
2021-12-18,5,9,20
2021-12-18,6,10,19
2021-12-18,7,4,20
2021-12-18,8,2,20
2021-12-18,9,5,18
2021-12-18,10,2,20
2021-12-18,11,8,19
2021-12-18,12,6,14
2021-12-18,13,6,21
2021-12-18,14,5,20
2021-12-18,15,4,17
2021-12-18,16,6,19
2021-12-18,17,9,17
2021-12-18,18,8,21
2021-12-18,19,5,22
2021-12-18,20,4,20
2021-12-18,21,8,23
2021-12-18,22,5,19
2021-12-18,23,8,21
2021-12-18,24,8,18
2021-12-18,25,4,20
2021-12-18,26,6,18
2021-12-18,27,4,28
2021-12-18,28,10,19
2021-12-18,29,8,18
2021-12-18,30,17,20
2021-12-18,31,15,21
2021-12-18,32,21,22
2021-12-18,33,26,20
2021-12-18,34,25,17
2021-12-18,35,25,18
2021-12-18,36,27,19
2021-12-18,37,24,21
2021-12-18,38,27,19
2021-12-18,39,23,18
2021-12-18,40,30,19
2021-12-18,41,39,19
2021-12-18,42,33,17
2021-12-18,43,39,18
2021-12-18,44,25,18
2021-12-18,45,43,18
2021-12-18,46,44,18
2021-12-18,47,36,17
2021-12-18,48,46,18
2021-12-18,49,45,19
2021-12-18,50,56,18
2021-12-18,51,49,18
2021-12-18,52,38,18
2021-12-18,53,55,18
2021-12-18,54,45,18
2021-12-18,55,40,17
2021-12-18,56,58,17
2021-12-18,57,46,18
2021-12-18,58,26,18
2021-12-18,59,38,18
2021-12-18,60,48,20
2021-12-18,61,54,18
2021-12-18,62,39,19
2021-12-18,63,44,17
2021-12-18,64,56,17
2021-12-18,65,41,17
2021-12-18,66,59,17
2021-12-18,67,52,18
2021-12-18,68,37,17
2021-12-18,69,37,17
2021-12-18,70,22,17
2021-12-18,71,30,17
2021-12-18,72,31,18
2021-12-18,73,40,17
2021-12-18,74,39,18
2021-12-18,75,41,18
2021-12-18,76,31,18
2021-12-18,77,31,18
2021-12-18,78,22,18
2021-12-18,79,22,18
2021-12-18,80,22,19
2021-12-18,81,30,18
2021-12-18,82,23,19
2021-12-18,83,19,19
2021-12-18,84,24,17
2021-12-18,85,27,18
2021-12-18,86,26,20
2021-12-18,87,11,19
2021-12-18,88,11,18
2021-12-18,89,15,17
2021-12-18,90,16,17
2021-12-18,91,11,17
2021-12-18,92,8,18
2021-12-18,93,18,16
2021-12-18,94,12,16
2021-12-18,95,11,19
2021-12-18,96,7,19
2021-12-19,1,9,16
2021-12-19,2,6,17
2021-12-19,3,7,16
2021-12-19,4,9,17
2021-12-19,5,10,18
2021-12-19,6,5,16
2021-12-19,7,2,22
2021-12-19,8,1,22
2021-12-19,9,4,21
2021-12-19,10,3,16
2021-12-19,11,2,21
2021-12-19,12,3,14
2021-12-19,13,2,19
2021-12-19,14,5,17
2021-12-19,15,8,16
2021-12-19,16,9,18
2021-12-19,17,3,24
2021-12-19,18,2,13
2021-12-19,19,5,18
2021-12-19,20,1,14
2021-12-19,21,5,22
2021-12-19,22,5,17
2021-12-19,23,7,18
2021-12-19,24,3,20
2021-12-19,25,6,20
2021-12-19,26,4,18
2021-12-19,27,1,14
2021-12-19,28,5,12
2021-12-19,29,9,20
2021-12-19,30,10,20
2021-12-19,31,13,22
2021-12-19,32,13,16
2021-12-19,33,14,18
2021-12-19,34,14,18
2021-12-19,35,17,18
2021-12-19,36,22,22
2021-12-19,37,22,17
2021-12-19,38,19,17
2021-12-19,39,24,19
2021-12-19,40,22,20
2021-12-19,41,25,17
2021-12-19,42,31,19
2021-12-19,43,25,17
2021-12-19,44,34,19
2021-12-19,45,40,19
2021-12-19,46,32,18
2021-12-19,47,27,17
2021-12-19,48,33,18
2021-12-19,49,24,19
2021-12-19,50,38,18
2021-12-19,51,45,18
2021-12-19,52,29,18
2021-12-19,53,32,16
2021-12-19,54,39,17
2021-12-19,55,43,17
2021-12-19,56,31,18
2021-12-19,57,52,16
2021-12-19,58,30,16
2021-12-19,59,48,17
2021-12-19,60,44,18
2021-12-19,61,35,17
2021-12-19,62,30,18
2021-12-19,63,32,17
2021-12-19,64,27,17
2021-12-19,65,35,16
2021-12-19,66,32,17
2021-12-19,67,34,17
2021-12-19,68,34,19
2021-12-19,69,36,18
2021-12-19,70,40,18
2021-12-19,71,35,18
2021-12-19,72,35,17
2021-12-19,73,41,18
2021-12-19,74,31,18
2021-12-19,75,19,19
2021-12-19,76,22,20
2021-12-19,77,19,18
2021-12-19,78,20,19
2021-12-19,79,21,18
2021-12-19,80,21,19
2021-12-19,81,13,19
2021-12-19,82,15,17
2021-12-19,83,13,18
2021-12-19,84,12,18
2021-12-19,85,19,19
2021-12-19,86,14,18
2021-12-19,87,16,19
2021-12-19,88,11,18
2021-12-19,89,13,19
2021-12-19,90,11,20
2021-12-19,91,12,19
2021-12-19,92,28,13
